Source,Title,Content
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - 参加なければ決意なし,"チームがうまく機能していない会社で多いのは、プロジェクトの当事者であっても話し合いに積極的に参加する人としない人がいることです。参加しない人というのは、例えばプロジェクトのメンバーに抜擢されたにも関わらず、いわれたことをやるだけ、会議には出席するだけというような常に受け身な人です。そのような人が1人でもいるとチームの主体性が失われていってしまうので、チームに入ったからには自ら積極的に参加するものだという意識づけからはじめなくてはなりません。
自発的に行動させるためには、まずはあれこれ難しく考えずに参加することが大事と考え、とにかく場に馴染んでもらうことが大切になります。特にリーダーは、これまで会議で発言したことがない人にもきちんと問いを投げかけ、何か発言してもらうようにしてください。私がコンサルティングでよくお伝えする言葉に「参加なければ決意なし」という言葉があります。これはプロジェクトに参加しなければ自らの中に「やろう」という強い意志が芽生えないからです。
結局のところ、何かに取り組みそれを持続させるには忍耐も必要です。でも、自分の中に「やろう」という意志や決意がなければ、困難が訪れるたびに諦める選択をしてしまうのが人間です。自走する組織を作るなら、決意が必要です。でもその決意を引き出すには、とにかく参加していくしか方法がありません。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - スタンド&デリバーの精神を大切にする,"自走する組織を作る上では、特定の誰かがいつもリーダーを努めるのではなく、プロジェクトの発案者がリーダーになることが大事だとお伝えしました。ただ、あくまでもチームをスムーズに運営する上ではチームリーダー役となる人が必要になりますが、だからといって他のメンバーは従属的になる訳ではありません。主体的に考え行動できるようにするには、メンバーの1人ひとりがリーダーとしての責任感や意識をもち、プロジェクトに取り組む必要が出てきます。
そのようなことをメンバーに求める場合に大切なのは、メンバーに失敗する勇気を持ってもらうことと、メンバーの取り組みを賞賛あるいは受容する習慣です。私たちのコンサルティングでは、スタンド&デリバーという行動基準をお伝えしていますが、これは、1人ひとりがリーダーとしての自覚をもち、それぞれが積極的に行動できるように困っている人がいたり、助けを求められたら即座に手を挙げ、駆けつけるという姿勢を行動指針としています。このスタンド&デリバーを用いて、必要なときには即座に手を挙げ、駆けつける姿勢が評価されると、発言の内容や行動の内容などの正解を求めるのではなく、姿勢を求めているのだとメンバーに対して意識づけができ、間違えてはいけないというプレッシャーを下げることができるのです。
例えばあなたがチームのメンバーだった場合、リーダーから「○○についてどう考えますか？」と問いかけられたとします。この時、あなたの中にはあなたなりの考えがありますが、自分の考えが正解なのか、あるいは他のメンバーから理解や賛成が得られるかどうかばかりが気になってしまうのではないでしょうか。
この状態で、あなたは自分の考えを堂々と共有できるでしょうか。一般的にいえば、人は他人からどのように思われるか気になると、自分の考えよりもみんなにとっての正解を答えようとする傾向があります。ですが、それはあまり望ましい状況ではありません。本当は、本音や率直な意見が聞きたいのに、みんなが求める正解を答えようと意識してしまっては、せっかくの話し合いが意味を成しません。より質の高い話し合いを実現させ、それぞれのメンバーが自分の考えに自信を持てるようにするには、正解しなくてもいいという空気を作ることが大事なのです。
私がサポートするコンサルティングにおいては、チームのメンバーが、問いかけに対し「わかりませんが、スタンド&デリバーで手を挙げました」と挙手し発言する場面が頻繁にあります。まずは、正解することよりも参加することに重きを置くことで、とにかく参加しようという姿勢を見せてくれるメンバーが多くいます。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - 会議や話し合いは、全肯定の心で臨む,"スタンド&デリバーの精神を浸透させるには、チームのメンバーがチームに対し心理的安全性を感じていないと難しいです。心理的安全性を高めるには、メンバーが参加することをポジティブに捉えられるよう、常に全肯定の心でいることが大切です。
全肯定というのは、相手が何をいっても肯定し丸ごと受け入れることではありません。破茶滅茶な要求もすべて受け入れてくださいという意味ではなく、発言や行動したという事実を肯定的に受け取り、賞賛もしくは承認することをきちんと相手に伝えるという意味です。
これまでであれば、部下やチームのメンバーの間違った発言や行動に対し、注意もしくは批難していたかもしれません。もしかしたら、いきなり怒鳴るようなこともあったかもしれません。ですが、そのままではメンバーが「間違ったら怒られるのだろう」「今度は自分が怒られるかもしれない」と萎縮してしまいます。当然ながら注意すべきことはしなければなりませんが、注意の仕方で印象が変わり、相手が肯定的に捉えることもあります。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - クレドカードを活用し、常に意識できる状態を作る,"読者の中には三日坊主で決めたことがなかなか続かないという人もいるかもしれませんが、それはけしてあなたが続けられない人なのではなく、習慣に変わっていないことが原因です。誰にとっても、一度ついた習慣を変えるのは大変なことです。ましてやチームや組織に馴染んでしまった習慣を変えるのは、かんたんなことではありません。チームは最低でも複数、多い場合では数十人以上になるわけですし、リーダーにしても自分の仕事がありますから、全員の行動を常に把握することは難しいです。というよりも、自走する組織へと生まれ変わらせるわけですから、むしろリーダーが見ていなくても1人ひとりが自分で考え行動できるようにならなければいけません。
では、そのような状態にするにはどうするのか。それは、クレドカードという存在が非常に役立ちます。クレドカードは、本書でこれまでお伝えしてきたビジョンやミッション、行動指針、チームの価値観などが書かれているカードです。チームビルディングを行う上では、このようなクレドカードを全員が携帯し、いつでも確認できる状態にしておくことで意識づけをしていきます。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - ゴールアライメントを唱和する,先ほど紹介したクレドカードは携帯するだけでなく、それを見ながら全員で唱和することをおすすめします。実際のチームビルディングでは、1日に5、6回ほど唱和する時間を設け、その都度自分達はなんのために仕事をしているのかも確認できる状態にしておくことで意識づけをしていきます。
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - どんな人ともコミュニケーションがとれるようにしよう,"主体的になれるチームの習慣が何かを理解したら、次はメンバー1人ひとりとのコミュニケーションを活性化させる方法を学んでいきます。
敢えて言うまでもありませんが、会社にはいろいろな価値観あるいは性格の人が集まっています。自分とよく似た人もいればそうでない人もいますが、自分の気分や好みだけでチームのメンバーを選出するのは、ビジネスとしてはふさわしくありません。そもそも、そのようなメンバーの選び方はチームビルディングの考え方とは異なります。自分の好きな人たちだけとうまくやれればいいという考えがある人は、これからお伝えするコミュニケーションタイプを知れば、その考えが変わるはずです。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - ソーシャルスタイルとは？,"人はそれぞれ価値観や性格が異なりますから、自分がよかれと思ってした言動が思わぬトラブルや誤解を招くこともあります。あなたもこれまでの経験の中で、そうした経験が一度くらいはあるのではないでしょうか。そうしたコミュニケーション上の誤解やトラブルを避けるには、それぞれのソーシャルスタイルに合わせたコミュニケーションを行うことで解決します。
「ソーシャルスタイル」とは、1968年にアメリカの産業心理学者であるデビッド・メリル氏とロジャー・リード氏が提唱したコミュニケーション理論です。ソーシャルスタイルでは、誰でもコミュニケーションのクセ、つまり周りが認める個人の習慣化した言動パターンがあるとし、このコミュニケーションのクセからその人の価値観のヒントを探ることで、相手と信頼関係を築くきっかけを作ることができるとしています。
ソーシャルスタイルでは、「主張性（思考表現度）」と「反応性（感情表現度）」という人の価値観のヒントを探る2つの尺度があります。この2つの尺度を次の図のようにマトリクスにすると、「ドライバー」「エクスプレッシブ」「アナリティカル」「エミアブル」の4つのソーシャルタイプに分けることができます。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - 自己診断をしてみよう,この4つのソーシャルタイプのうち、自分がどれに該当するかは、次に紹介する質問に答えることで判明します。まずは、自己診断でAからDまでそれぞれ10項目の質問に答えてみてください。
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - 【自己診断（A項目）】,"I:嫌なことは嫌と、はっきりいうようにしている
（以降の質問と診断は省略）"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - 4タイプの違いを知り、相手への理解を深めよう,それぞれのソーシャルスタイルは、次のような特徴があります。
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - タイプ1：ドライバー,"ドライバーは、合理的に物事を達成していく傾向にあり、プロセスよりも結果を重視するビジネスライクな性格です。決断力に優れており上昇志向も高いです。自分の意見を主張しつつも感情を抑える人も多く、やや固い言葉を使って無駄な話を多くしません。人によってはぶっきらぼう、衝突が多いタイプと見られるときもあります。
ドライバーは経営者にも多いといわれています。戦国武将にたとえると織田信長、ドラえもんのキャラクターに例えるとジャイアンのタイプです。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - タイプ2：アナリティカル,"アナリティカルはいわゆる分析型の人のことです。感情表現や主張は控えめですが、時間やデータ、事実を重んじる傾向にあり、理路整然としています。会議でも進んで発言することはなく、どちらかといえば冷静に話を聞いているタイプですが、ゆっくりと順序だてて話すことが得意です。
戦国武将では明智光秀、ドラえもんのキャラクターではスネ夫にたとえられます。自分のなかでじっくり物事を考え、感情に振り回されず物事の本質を見抜く力を持っているのです。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - タイプ3：エクスプレッシブ,"エクスプレッシブは声や態度、感情などを大きく表現するタイプです。仕事においては効率や成果よりも人間関係を優先する傾向にあります。雰囲気を明るくできるムードメーカー的な存在で、流行や話題性にも敏感です。チームに新しいメンバーが入ってきても問題なくコミュニケーションが取れるタイプで、みずから先頭に立って人を率いる傾向にあります。
戦国武将でいうと豊臣秀吉、キャラクターでいうとドラえもんのタイプです。"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - タイプ4：エミアブル,エミアブルは、相手の意見に身を傾け、自分が注目されるよりも全体の調和を重視するタイプです。戦国武将では徳川家康、ドラえもんのキャラクターではのび太くんがこのタイプです。親しみやすい雰囲気を持っており、ソフトな話しぶりで柔らかい言葉を使います。周囲を励ましたりサポートしたりすることが得意な一方、優柔不断な一面もあります。マメに情報を共有して「チーム力」を支えるこのタイプは、日本人に多いタイプといわれています。
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - ソーシャルスタイルの注意点,"ソーシャルスタイルは、異なる価値観の人を理解しコミュニケーションを円滑にするためにぜひ用いてほしい考え方ですが、取り扱いには十分注意してください。4つのソーシャルタイプがありますが、これらの分類はどれが優れているかを明らかにするものではなく、タイプの傾向を把握するためのものです。ソーシャルスタイルを活用する際には、次の6つに注意しながら活用してください。
(1)タイプに良し悪しはない
(2)全ての人が異なる価値観を持っている
(3)優先順位があるだけ
(4)あくまで相手の価値観を推し量るヒントであり、分類することが目的ではない
(5)第一印象で固定せず、コミュニケーションをとりながら修正する
(6)自分のタイプを変える必要はなく、自分のスタイルで相手の心地よい対応を考える"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - タイプの違いを知り、普段の言動の傾向をつかもう,"さて、4つのソーシャルタイプがあることを理解したら、それぞれのタイプの普段の言動がどのようなものになるかを理解していきましょう。他人とコミュニケーションをとっていると、「なぜそのような態度をとるのか？」と戸惑うことも少なくありません。そのようなとき、「私だったらこうするのに」とか「もっとこうしてくれたらいいのに」と感じることがありますが、多くの場合は相手のタイプを理解できていないからこそ、そのように感じてしまうのです。
もしもソーシャルタイプを知り、相手がどのような価値観を持ちやすく、どのような言動をして表現しようとするかがわかれば、「きっとこの人は、このように考えているのだろう」と相手を理解できるようになるはずです。不要な衝突や誤解を避けるためにも、チームの全員で取り組んでみてください。
（各タイプの詳細な言動については省略）"
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - 対応方法をマスターするワーク,4つのソーシャルタイプそれぞれの傾向を把握したら、各タイプへの対応方法を学び、より理解を深めていきます。ここでは、普段コンサルティングの中で実践しているワークを紹介します。
chapter_05.txt,**CHAPTER 05 結果が出せるチームは何をしているのか** - (1)他者診断をする,"チームの中で2人1組のペアを作ってください。
ペアができたら、まずはソーシャルタイプの他者診断をしていきます。
他者診断では、お互いに相手のソーシャルタイプが何かを考え、伝え合ってみてください。
（以降のワーク詳細は省略）"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - チームビルディングは点ではなく線で考える,"チームビルディングは、点で完結するものではなく話し合いやワーク、あるいは実際のプロジェクトを進行しながら徐々に構築させていく過程も全て含む、線の考え方をします。何かひとつのワークを実践したからといって、チームビルディングができるというものではないことは理解しておいてください。
4章ではタックマンモデルが提唱する組織の成長段階について説明しましたが、様々な壁を皆で乗り越えながらチームをつくり上げる意識が大切です。受け身の組織を自走組織にするためにせっかく変わり出したにも関わらず、中途半端なところで中断してしまわないためにも、動き出したチームをしっかりと軌道に乗せ、チームの結束力をさらに強化し結果の出せるチームを作り上げていきましょう。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 必ずチームビルディングを先にする,自走組織を維持するには、何か新規のプロジェクトを立ち上げる際に必ずチームビルディングを先に行うことを徹底してください。チームビルディングを行わずにプロジェクトを始動させても、相互理解が及ばず心理的安全性が確保されないため、メンバー同士が本音で意見を交わすことができません。3章でお伝えしたように、従来の仕事の進め方とは根本的に順番が異なることを理解してください。どのような順番で進めるべきかを確認したい場合は、3章をもう一度確認してみましょう。
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 全員参加を徹底する,"チームビルディングは、全員参加が基本です。
自走する組織作りでは、チームのメンバーでさまざまなルールや決め事について話し合い決定していきます。仮にその決定の場に参加できないメンバーがいると、共通認識や共通理解を持てず、目指したい方向とは違う方向性で物事を進めてしまう可能性が出てきます。ですから、リーダーはそのことを特に意識して、1人の離脱者も出さないよう、すべての人に平等にチャンスや発言の機会が訪れるように計らってください。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 心理的安全性の確保ができているかを確認する,"プロジェクトのリーダーは、チームビルディングを進めている最中あるいはプロジェクトを進めている最中のチームの様子をしっかり観察してください。メンバーの心理的安全性がしっかりと確保され、積極的にチャレンジしたり発言したりしやすい環境が整っているかどうかを常に確認します。
もしも、メンバーの中で悩んでいたり困っている人がいれば、個別に対応し丁寧にヒアリングしてください。また、メンバーの中の特定の人がクレームを起こしてしまった場合などは、個人を名指しで批判するのではなく、全体のミスとして取り扱い、再発防止のため何をすべきかを全員で話し合うようにしてください。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - もう一度初心に立ち戻り、確認する,"タックマンモデルでは、組織は4つの成長段階を経て変化していくとお伝えしました。この4つの成長段階の中でも、特に困難なのは「混乱期」です。混乱期の乗り越え方についてはすでに説明したため割愛しますが、組織の雰囲気に違和感を感じたら、リーダーであってもなくても、初心に立ち返るようにチームに促してください。
おさらいになりますが、チームビルディングの基本原則は「行動基準の設定」「組織の価値観と文化を作る」「ゴールアライメントを行う」でした。チームがうまく機能していないときは、これらの基本原則から外れたことをしていたり、決めたことを忘れてしまっていることが多い傾向です。本書でお伝えしたクレドカードなどをうまく活用し、毎日の仕事の中でチームで決めたことを思い出す時間を意識的に作るなどして、定着するようにしてください。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 原因を探り、改善する仕組みを全員で考える,チームで決めたことを定着させるための方法のひとつがクレドカードですが、他にもさまざまなアイデアがあるはずです。チームで決めたことがなかなか実行できず定着しない場合は、チームでアイデアを出し合い、どうすれば全員が実行できるようになるかを考えてみてください。メンバー同士で異なる意見が出た場合は、しっかりと意見を出し合い第三の意見に導けるようにしていきましょう。
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 経営者として不安になる時の対処法,"社員に任せることに慣れていない場合、組織が急に変わることで不安になることがあるかもしれません。社員がしっかり進められているのだろうかと気になる場合は、社員から報告を受ける期日をあらかじめ決めておくことで不安を解消していきましょう。
「任せた」といいつつ、結局口を出してくる人に対していい印象を抱く人はいません。「自分たちに任せてくれると言ったのに、信用してくれていない！」と、相手の不信感を買ってしまっては元も子もありません。様子が気になってしまう場合は、定期的に進捗報告をしてもらうようにし、気になるところは報告の都度修正するように指示してください。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 自走型組織にシフトすることで、諦めていた下請け体質からの脱出に成功した組織の事例,"ゼネコンからの下請け業務を長年続けてきたものの、毎年同じことの繰り返しになってしまい業績が上がらず停滞を続けていたというリフォーム・オーダー家具建具製作販売会社。そこでは、長年続いていた下請け業務によって組織全体が下請け体質に染まり、自社の創造性を高めたり、価値を見出したりすることができない状況でした。
社員だけでなく、経営者自身も自社の可能性を見出すことができずにいましたが、コンサルティングや組織分析を通し、経営者としてこれまで気づくことができなかった自社の可能性に気づき、新たな創造性や価値の創出に対し前向きに考えることができるようになりました。下請け体質を改善し経営を改善する必要性は感じていたものの、何から着手すれば組織あるいは会社を変えていけるのかと迷走されていましたが、チームビルディングを行い社員と共に自らも会社と向き合うことで、自社の可能性を見出し、世の中の動きに適応しながら新たなチャレンジを試みています。
**スタッフの考え方が変わり、物事を自分ごとに捉えられるようになった組織。これまで辿りつくことのできなかった成果を達成！**
人材の教育や組織の構築といった一般的な課題に直面していたという就労継続支援B型事業所では、コンサルティングを導入し自走組織化することで、組織やスタッフの考え方が変わり、自主的に物事を捉えるようになりました。
それまでは受け身で仕事をしていたスタッフが、自ら率先して様々な取り組みを行うように変わったことで、成果に現れるようになりました。経営者自身や会社単独では達成できない領域に導かれたことで、チームビルディングの重要性を認識。誰もがリーダーになれる環境や仕組みを整え、スタッフが主体になって運営できるように。その結果、経営者が何から何まで指示をしなくてもよくなり、本来やるべき経営の仕事に集中できる時間を増やすことにも成功しました。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 自分の使命や役割を深く理解することで、接客の質が変わり売上アップ,"ある会社の営業チームでは、お客様フォロー業務の内容や営業との違いなどが明確に理解できておらず、仕事をこなすだけの状況になっていました。チームビルディングを行い自分達の使命や役割を認識させることで、接客の質が向上し、お客様の信頼を獲得することができるように。
自分達の仕事をより深く理解し、お客様のタイプ別対応方法を理解したことから、発生するさまざまな課題への対処法が見出せるようになり、以前よりも迅速な対応ができるように変わりました。その結果、お客様からの信頼を獲得しやすくなっただけでなく、自らも積極的に提案や相談ができるようになり、チームとして受注件数が増え、売り上げも向上しました。
**経験不足な社員に効果的にリーダーシップを身につけさせることに成功。組織内に心理的安全性を確保する大切さを実感。**
チームを急拡大させるにあたってマネジャー育成が問題となっていた組織では、マネジャー経験がない人にチームビルディングに参加してもらうことで、効果的にリーダーシップを身につけられるようになりました。
プロジェクトのチームメンバー全員で価値観を共有したり、ミッション等の方針を決めていくことで、全体の意識の統一が図れただけでなくリーダーとしての自覚が芽生え、誰から何も言われなくてもリーダーとしてどうあるべきかを模索するように変わっていきました。それぞれのリーダーは経験不足もあり、当初は発言にも躊躇する様子が見受けられましたが、心理的安全性が確保され、安心して発言してもよいと認識できるようになると、各リーダーが積極的に自身のアイデアを発言し、意見交換が行われるようになりました。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 管理組織はもうやめよう,"自走型組織の対極は管理組織です。
管理組織とは、経営者がトップダウンで指示命令を下す。または経営者の指示に基づいて幹部が部下に指示命令を下し、部下を管理しながらプロジェクトを進めていくというやり方が主流になる組織です。
部下は自分の意見があったとしても主張することを求められていません。部下に求められているのは、とにかく上からの指示をいかに高いレベルで遂行することであり、プロジェクトの進行を妨げると思われる主体的な行為は求められていないのです。
自走型と管理型の違いとして明確なのは、社員や部下の主体性を求めるかどうかです。自走型であれば、経営者や幹部は必要最小限の指示に留め、多くを語らない方がうまく行きます。なぜなら、社員や部下が主体的に考え行動し、仕事を遂行していくからです。一方管理型では、経営者や幹部は業務の細かいところまで指示命令を行う必要があります。社員や部下は従属的であることを求められるので、言われるまで何もしない受動的になります。
自走型な組織を作れば社員は主体的になり、管理型組織を作れば受動的になると聞き、あることに気がつきハッとされた読者もいるかもしれません。それは何かというと、これまで正しいと思って行ってきた組織づくりが管理型であるにも関わらず、自分が求めていた社員の姿は自走型であるというギャップがあるということです。私のコンサルティングの最中でも、自分が求めていることと実際に行っていたことにギャップがあることを知り、納得される経営者の方は少なくありません。
あなたが、今までのように1人で全てを抱え、社員に「あれをしなさい」「これをしなさい」と指示を出す日々を続けたいのなら構いません。でもそれでは、どれだけ指示を出しても自発的に考えるようにならないので、いつまで経ってもあなたが本来すべき経営だけに集中できる日はなかなか訪れないかもしれません。
自ら考え行動する機会を奪われてしまった社員は、常に「次は何をしたらいいですか」と聞くようになりますし、いくら人手が不足していたとしても給料以上の仕事をやろうとせずにさっさと定時で帰宅することが当たり前になります。あなたには、もうそのような組織は必要ないはずです。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 部下は、本当は働きたいと思っている,"経営者の中には、部下との間に溝ができてしまい部下の気持ちがわからないとおっしゃる人もいます。経営者から見ると、全体的にやる気がなく、受け身ばかりで過ごしている部下たちですが、彼らは本心ではどのように考えているのでしょうか。ここで少し、これまでの私のコンサルティング経験から得られた、社員たちの現状を説明していきます。
結論からお伝えすると、社員たちは決してやる気がないわけではありません。やる気がなくて仕事をしないのではなく、挑戦したい気持ちはあるけれど挫折し諦めています。挑戦したいのに諦めているとはどういうことでしょうか。ここだけを切り取ると、「挑戦したければすればいい」と返したくなるかもしれません。では実際に若手の意見を積極的に受け入れる環境があるかどうかや、若手が安心して意見を言える雰囲気があるかを考えると、現実はそうではないことが多いのです。
若手の働き世代は、子どもの頃からインターネットが当たり前に使える環境の中で育っています。インターネットが日常にしっかりと入り込んだことで、これまでの社会にない新しいサービスがどんどん生み出され、社会が変わっていく様子を肌で感じている世代です。
そんな若手世代の声に耳を傾け、柔軟な発想を取り入れることでイノベーションを起こすことに成功している企業も少なくありません。そのような環境を用意すると、若手社員は自分達が期待されていることに喜びを見出し、果敢に挑戦していきます。ここで、「そんな意欲のある社員がいるのは大手だけだ」と思うかもしれませんが、中小企業の若手社員も例外ではありません。実際に私がコンサルティングを行う中小企業では、若手社員が自発的に自分の意見を言い、率先してプロジェクトを進めています。今見えていないだけで、若手の働き世代の社員たちは、多くのアイデアを持っていることが多いです。アイデアを持ち、挑戦したがっているのが、彼らの本当の姿なのです。
そんな姿がありながら、なぜその想いや力を発揮しようとしないのかと思われるかもしれません。それは、今いる自分の職場では頑張っても実現しないだろう。自分が声を挙げても無理だろう。古い体制だから変わらないだろう。と諦めてしまっているからです。
「このやり方は変えた方がいいと思います」と口にしたところで、「これまでずっとこのやり方でやってきたんだ」「仕事なんだから、ちゃんとやれ」と一蹴されてしまうだろうと思っています。自分が安心して意見を言える環境だと感じていないので、自分の意見や意志を引っ込めてしまうのです。
もしかしたら、それを聞いても「単なる甘えだ」と思いたくなるかもしれません。自分で変えたいと思ったら、努力して周りを変えるべきだ。自分がやりたいことなのだから、ちょっと反対されたからといって落ち込んでいるようではダメだと言いたくなるかもしれません。確かにその考えも一理ありますが、若い働き世代は総じて自信がないのです。経験値の少なさや甘さ、未熟さが残されていることは否めません。ですが、だからといって仕事にやる気がないわけでは決してないのです。そうとわかれば、彼らの感性やヤル気を「甘え」だと一蹴するのではなく、一旦受容し、挑戦するチャンスを与え育てることも大切です。
かつてのように、入社したら一生安泰な世の中ではないのです。そんな不安がある中でも、自社で働きたいといって入社してきた人材です。捉え方によっては、あなたやあなたの会社の考えに共感してくれたのですから、育て方さえ間違えなければ、有望な人材になる可能性を秘めているのです。それは、今現在指示待ち人材になっている人にも同じことが言えます。経営者であるあなたの接し方が変わり、自分自身に期待が向けられていることを感じ取ることができれば、その姿をみて自ら成長のスイッチを入れ始めるのです。"
chapter_06.txt,**CHAPTER 06 自走する組織をさらに進化させる** - 自走型組織をつくれば、可能性が拡がる,"経営者が抱えるストレスの9割以上は部下への不満だといわれています。
*   主体性が低く、責任感がない。
*   自主性、チャレンジ精神が低く、いわれたことしかやらない。
*   使命感、モチベーションを感じられない。
*   実行力が低く決めたことが徹底できていない。
*   協調性が低く自分のことだけを気にしている。
このような部下への不満を抱えているのは、けしてあなただけではありません。中には、日常的にこういったストレスに晒され、さらにその積み重ねが大きくなり、経営やマネジメントへの意欲が低くなり、自分自身もこれらの部下に同化していってしまっている人もけして少なくありません。
ですがその状態は、会社や組織の存続に大きな影響をもたらします。
部下への不満は、経営者、マネージャーの個人パフォーマンスが高ければ高いほど、このストレスの傾向は強く出るといわれてます。優秀なトップほど、部下が無能に見えてしまうのです。このストレスをなくすには、部下やチームメンバーが圧倒的なパフォーマンスを出すように彼らを導くこと以外に方法はありません。
そしてその方法は、彼らに使命を感じさせることなのです。"
